SaleID,CustomerID,ProductID,SupplierID,Revenue,Profit,CO2Emissions,Date
9623,3412,291,8,476.05,30.62,33.05,2024-02-05 22:00:00
9624,2174,463,62,303.25,143.78,12.3,2024-02-05 23:00:00
9625,4692,367,80,627.93,157.52,41.88,2024-02-06 00:00:00
9626,1590,295,15,949.6,157.93,1.26,2024-02-06 01:00:00
9627,1390,488,41,78.58,54.88,25.06,2024-02-06 02:00:00
9628,3515,487,52,719.83,191.77,33.2,2024-02-06 03:00:00
9629,263,259,26,11.24,4.53,37.2,2024-02-06 04:00:00
9630,2984,19,78,11.01,76.59,45.03,2024-02-06 05:00:00
9631,2920,215,12,141.59,21.74,31.33,2024-02-06 06:00:00
9632,1864,211,27,485.13,77.59,6.52,2024-02-06 07:00:00
9633,2,381,95,57.52,12.39,36.2,2024-02-06 08:00:00
9634,1934,402,68,724.93,129.35,26.45,2024-02-06 09:00:00
9635,394,478,30,38.99,13.43,5.07,2024-02-06 10:00:00
9636,306,231,4,500.48,123.55,7.1,2024-02-06 11:00:00
9637,530,339,54,679.34,47.58,41.44,2024-02-06 12:00:00
9638,4624,5,95,245.18,36.65,28.32,2024-02-06 13:00:00
9639,3380,311,34,583.51,70.05,7.98,2024-02-06 14:00:00
9640,965,269,68,269.16,128.55,39.44,2024-02-06 15:00:00
9641,4020,162,84,221.96,116.06,29.37,2024-02-06 16:00:00
9642,671,216,56,820.21,136.41,8.45,2024-02-06 17:00:00
9643,4069,274,18,339.58,183.88,22.54,2024-02-06 18:00:00
9644,2253,324,47,815.84,41.46,46.45,2024-02-06 19:00:00
9645,2673,100,72,224.74,83.26,37.6,2024-02-06 20:00:00
9646,1714,456,60,362.31,53.9,19.4,2024-02-06 21:00:00
9647,4045,171,59,111.63,117.68,0.36,2024-02-06 22:00:00
9648,4817,449,2,501.54,57.4,11.38,2024-02-06 23:00:00
9649,636,252,73,387.78,112.05,9.12,2024-02-07 00:00:00
9650,3500,169,16,15.9,164.81,18.95,2024-02-07 01:00:00
9651,4653,38,86,470.21,110.64,44.14,2024-02-07 02:00:00
9652,1118,228,58,83.67,167.79,9.08,2024-02-07 03:00:00
9653,2155,422,12,838.59,122.66,2.58,2024-02-07 04:00:00
9654,4224,397,5,498.76,174.19,6.65,2024-02-07 05:00:00
9655,38,125,39,693.15,186.15,22.37,2024-02-07 06:00:00
9656,1633,278,15,822.92,102.05,3.47,2024-02-07 07:00:00
9657,4294,285,72,60.67,158.34,27.87,2024-02-07 08:00:00
9658,3776,137,88,343.83,94.29,13.77,2024-02-07 09:00:00
9659,2055,475,19,34.87,141.33,18.81,2024-02-07 10:00:00
9660,4086,366,82,59.13,8.46,7.89,2024-02-07 11:00:00
9661,3404,108,85,47.45,193.42,37.31,2024-02-07 12:00:00
9662,519,68,49,483.13,178.97,19.13,2024-02-07 13:00:00
9663,2242,104,39,456.17,178.76,5.84,2024-02-07 14:00:00
9664,2364,401,78,70.63,56.97,18.14,2024-02-07 15:00:00
9665,1042,246,15,269.74,57.35,49.18,2024-02-07 16:00:00
9666,4716,165,55,252.05,81.12,35.73,2024-02-07 17:00:00
9667,1395,192,67,303.65,176.16,43.48,2024-02-07 18:00:00
9668,2870,195,56,644.35,171.87,44.61,2024-02-07 19:00:00
9669,3677,132,45,700.1,58.6,27.49,2024-02-07 20:00:00
9670,3722,296,75,345.68,108.81,27.89,2024-02-07 21:00:00
9671,3773,144,57,790.35,95.56,45.34,2024-02-07 22:00:00
9672,235,395,67,423.68,130.48,43.68,2024-02-07 23:00:00
9673,3141,219,94,527.18,43.57,35.85,2024-02-08 00:00:00
9674,447,26,6,154.09,17.93,41.12,2024-02-08 01:00:00
9675,4706,251,70,240.57,6.42,37.1,2024-02-08 02:00:00
9676,8,95,31,730.28,76.9,15.46,2024-02-08 03:00:00
9677,4558,354,22,977.27,189.38,6.13,2024-02-08 04:00:00
9678,1000,200,85,707.61,137.28,35.89,2024-02-08 05:00:00
9679,1335,103,38,63.66,150.08,45.29,2024-02-08 06:00:00
9680,134,193,58,151.46,189.09,48.93,2024-02-08 07:00:00
9681,2433,381,70,451.32,84.99,2.54,2024-02-08 08:00:00
9682,56,2,29,735.25,95.4,31.88,2024-02-08 09:00:00
9683,3186,247,56,174.27,72.55,30.91,2024-02-08 10:00:00
9684,1112,91,11,753.31,37.09,18.52,2024-02-08 11:00:00
9685,3180,45,48,560.28,153.51,27.67,2024-02-08 12:00:00
9686,1524,427,86,776.8,181.43,22.84,2024-02-08 13:00:00
9687,144,3,60,562.06,162.96,46.24,2024-02-08 14:00:00
9688,2917,418,51,606.5,10.5,15.03,2024-02-08 15:00:00
9689,2104,336,39,256.26,60.53,9.05,2024-02-08 16:00:00
9690,620,449,6,722.99,118.83,33.69,2024-02-08 17:00:00
9691,1887,64,30,845.57,66.11,14.36,2024-02-08 18:00:00
9692,2021,135,89,872.58,30.87,2.88,2024-02-08 19:00:00
9693,1409,291,100,39.16,108.13,40.09,2024-02-08 20:00:00
9694,2922,278,1,628.35,104.78,16.3,2024-02-08 21:00:00
9695,4735,176,86,989.64,142.27,49.63,2024-02-08 22:00:00
9696,3374,416,9,591.05,199.97,15.67,2024-02-08 23:00:00
9697,3477,282,45,179.56,130.0,27.83,2024-02-09 00:00:00
9698,837,120,8,878.83,64.06,8.14,2024-02-09 01:00:00
9699,3903,262,34,271.66,191.32,26.69,2024-02-09 02:00:00
9700,1586,174,80,54.56,114.69,13.33,2024-02-09 03:00:00
9701,4876,439,83,436.21,129.5,34.14,2024-02-09 04:00:00
9702,837,459,8,109.27,72.15,1.52,2024-02-09 05:00:00
9703,2558,479,12,124.09,90.92,34.98,2024-02-09 06:00:00
9704,2860,118,43,468.66,84.31,25.93,2024-02-09 07:00:00
9705,4361,439,56,616.56,187.31,19.06,2024-02-09 08:00:00
9706,1398,341,31,906.34,162.11,3.32,2024-02-09 09:00:00
9707,3823,185,42,708.2,19.05,3.21,2024-02-09 10:00:00
9708,4398,243,33,844.18,63.46,39.63,2024-02-09 11:00:00
9709,3431,214,19,417.67,12.08,37.06,2024-02-09 12:00:00
9710,805,121,91,325.41,103.84,23.34,2024-02-09 13:00:00
9711,1076,63,88,596.91,56.61,0.44,2024-02-09 14:00:00
9712,4195,385,92,698.54,15.61,40.67,2024-02-09 15:00:00
9713,2641,149,55,572.57,154.63,33.31,2024-02-09 16:00:00
9714,3085,493,4,271.88,19.13,3.93,2024-02-09 17:00:00
9715,1414,276,12,376.03,55.04,13.9,2024-02-09 18:00:00
9716,4453,457,87,453.82,154.56,3.48,2024-02-09 19:00:00
9717,1664,475,84,24.01,102.8,43.5,2024-02-09 20:00:00
9718,2976,29,28,881.04,163.61,25.24,2024-02-09 21:00:00
9719,4107,299,58,516.3,83.48,18.77,2024-02-09 22:00:00
9720,4177,225,48,753.52,163.16,31.62,2024-02-09 23:00:00
9721,2054,173,1,180.19,108.09,37.32,2024-02-10 00:00:00
9722,2421,244,75,561.08,18.5,32.69,2024-02-10 01:00:00
9723,2529,321,44,926.87,94.83,41.46,2024-02-10 02:00:00
9724,4318,131,63,222.13,111.16,29.76,2024-02-10 03:00:00
9725,1941,352,95,352.4,122.81,0.25,2024-02-10 04:00:00
9726,3153,20,38,394.44,185.65,6.89,2024-02-10 05:00:00
9727,1947,81,9,389.47,37.53,43.37,2024-02-10 06:00:00
9728,515,293,6,604.62,121.6,6.48,2024-02-10 07:00:00
9729,221,294,70,399.83,150.65,31.02,2024-02-10 08:00:00
9730,228,497,52,677.31,178.1,10.38,2024-02-10 09:00:00
9731,2338,458,67,489.71,105.54,48.03,2024-02-10 10:00:00
9732,4389,235,96,166.05,43.58,11.35,2024-02-10 11:00:00
9733,3265,301,99,949.08,163.72,18.16,2024-02-10 12:00:00
9734,956,221,16,247.12,181.1,38.71,2024-02-10 13:00:00
9735,1498,170,2,566.85,22.17,32.94,2024-02-10 14:00:00
9736,1281,46,36,70.09,46.71,16.15,2024-02-10 15:00:00
9737,1979,60,71,919.44,174.42,34.93,2024-02-10 16:00:00
9738,1530,96,35,928.72,97.4,49.0,2024-02-10 17:00:00
9739,4484,269,30,370.9,34.65,7.33,2024-02-10 18:00:00
9740,2663,31,45,129.77,129.41,12.1,2024-02-10 19:00:00
9741,2414,380,46,772.28,92.2,22.51,2024-02-10 20:00:00
9742,2706,324,93,269.63,193.62,15.74,2024-02-10 21:00:00
9743,3536,116,65,703.61,45.32,15.91,2024-02-10 22:00:00
9744,4285,62,1,916.0,73.07,21.51,2024-02-10 23:00:00
9745,918,433,57,594.34,34.06,39.51,2024-02-11 00:00:00
9746,1202,146,71,862.63,10.9,17.91,2024-02-11 01:00:00
9747,2423,331,67,232.4,55.51,12.91,2024-02-11 02:00:00
9748,1622,362,100,911.33,164.15,27.59,2024-02-11 03:00:00
9749,760,53,31,234.38,54.18,43.6,2024-02-11 04:00:00
9750,4290,402,25,233.54,139.57,35.0,2024-02-11 05:00:00
9751,1489,51,47,881.07,105.68,17.07,2024-02-11 06:00:00
9752,4259,169,56,559.35,104.42,48.61,2024-02-11 07:00:00
9753,4372,357,88,801.45,156.53,34.57,2024-02-11 08:00:00
9754,4460,481,1,804.46,123.94,7.0,2024-02-11 09:00:00
9755,1666,357,95,650.49,32.81,34.76,2024-02-11 10:00:00
9756,2003,195,37,197.18,44.93,45.3,2024-02-11 11:00:00
9757,460,449,75,695.17,109.21,23.7,2024-02-11 12:00:00
9758,3022,83,67,73.0,169.22,36.5,2024-02-11 13:00:00
9759,2291,379,12,208.66,31.31,7.62,2024-02-11 14:00:00
9760,1366,134,20,646.48,22.27,5.62,2024-02-11 15:00:00
9761,3202,458,30,908.73,103.99,31.44,2024-02-11 16:00:00
9762,4753,421,74,773.98,38.54,20.08,2024-02-11 17:00:00
9763,1384,268,64,339.13,198.85,23.02,2024-02-11 18:00:00
9764,2136,492,79,825.46,1.87,15.44,2024-02-11 19:00:00
9765,4838,81,85,966.93,90.32,22.84,2024-02-11 20:00:00
9766,3033,219,64,338.63,33.35,5.04,2024-02-11 21:00:00
9767,3710,2,18,194.96,136.53,5.49,2024-02-11 22:00:00
9768,1522,309,32,205.54,126.4,22.26,2024-02-11 23:00:00
9769,1624,409,19,406.32,161.61,22.71,2024-02-12 00:00:00
9770,682,251,94,61.8,113.12,43.58,2024-02-12 01:00:00
9771,3135,494,33,492.88,38.68,16.59,2024-02-12 02:00:00
9772,3262,236,62,734.98,11.61,33.88,2024-02-12 03:00:00
9773,4995,156,22,535.15,144.71,15.23,2024-02-12 04:00:00
9774,4697,429,29,970.35,88.54,15.46,2024-02-12 05:00:00
9775,3420,37,88,467.08,45.22,35.47,2024-02-12 06:00:00
9776,1868,229,4,23.13,51.11,28.15,2024-02-12 07:00:00
9777,3610,145,50,475.42,30.66,18.71,2024-02-12 08:00:00
9778,1200,325,76,930.58,57.43,24.22,2024-02-12 09:00:00
9779,2824,56,100,104.9,158.61,42.24,2024-02-12 10:00:00
9780,2949,121,4,230.74,124.51,37.32,2024-02-12 11:00:00
9781,3979,314,5,718.4,197.49,46.74,2024-02-12 12:00:00
9782,3626,211,83,301.16,105.33,43.86,2024-02-12 13:00:00
9783,4579,260,39,767.59,104.78,33.51,2024-02-12 14:00:00
9784,169,103,57,425.13,39.09,9.58,2024-02-12 15:00:00
9785,2022,439,31,798.11,117.7,18.16,2024-02-12 16:00:00
9786,2195,305,7,556.02,122.07,27.78,2024-02-12 17:00:00
9787,439,235,12,91.64,42.1,1.79,2024-02-12 18:00:00
9788,3261,38,10,392.27,18.51,34.1,2024-02-12 19:00:00
9789,4256,301,29,339.92,74.39,49.0,2024-02-12 20:00:00
9790,4910,108,85,811.98,35.25,41.39,2024-02-12 21:00:00
9791,2450,414,13,628.63,101.14,34.43,2024-02-12 22:00:00
9792,4682,224,87,779.63,105.7,33.93,2024-02-12 23:00:00
9793,864,293,70,378.43,122.02,44.86,2024-02-13 00:00:00
9794,140,184,31,694.83,120.96,15.59,2024-02-13 01:00:00
9795,4424,155,9,74.58,135.3,22.39,2024-02-13 02:00:00
9796,225,32,51,46.36,46.86,33.05,2024-02-13 03:00:00
9797,558,234,88,294.59,146.44,28.68,2024-02-13 04:00:00
9798,1574,395,16,775.96,105.44,42.22,2024-02-13 05:00:00
9799,386,489,59,538.75,88.02,18.38,2024-02-13 06:00:00
9800,521,250,58,414.73,129.93,20.87,2024-02-13 07:00:00
9801,3973,58,11,897.67,100.75,12.54,2024-02-13 08:00:00
9802,2835,333,36,502.39,105.61,31.97,2024-02-13 09:00:00
9803,3143,163,1,617.26,5.63,19.58,2024-02-13 10:00:00
9804,1834,17,21,985.97,160.61,27.48,2024-02-13 11:00:00
9805,4543,414,44,527.17,85.41,3.12,2024-02-13 12:00:00
9806,3162,254,100,785.67,104.1,35.25,2024-02-13 13:00:00
9807,3502,146,37,419.69,78.59,26.68,2024-02-13 14:00:00
9808,4203,229,6,45.98,110.75,37.14,2024-02-13 15:00:00
9809,1500,240,14,836.13,11.75,12.58,2024-02-13 16:00:00
9810,2964,286,93,944.96,77.4,42.79,2024-02-13 17:00:00
9811,1478,346,1,440.04,134.07,43.55,2024-02-13 18:00:00
9812,904,375,8,508.6,187.75,21.91,2024-02-13 19:00:00
9813,1632,16,44,429.9,169.99,4.85,2024-02-13 20:00:00
9814,3987,75,83,996.94,192.6,25.41,2024-02-13 21:00:00
9815,1171,438,87,904.33,156.52,32.39,2024-02-13 22:00:00
9816,2328,260,75,50.69,126.89,30.01,2024-02-13 23:00:00
9817,4120,383,27,781.23,85.23,44.89,2024-02-14 00:00:00
9818,1745,361,36,604.83,25.51,45.92,2024-02-14 01:00:00
9819,2040,399,42,34.89,50.91,31.14,2024-02-14 02:00:00
9820,120,460,20,450.27,54.96,32.15,2024-02-14 03:00:00
9821,3858,411,8,158.21,86.15,6.58,2024-02-14 04:00:00
9822,1676,496,46,874.32,122.36,19.73,2024-02-14 05:00:00
9823,1321,4,100,22.57,124.11,16.57,2024-02-14 06:00:00
9824,4951,419,52,874.37,91.65,17.36,2024-02-14 07:00:00
9825,1016,251,26,941.43,55.65,36.4,2024-02-14 08:00:00
9826,4544,85,35,82.25,12.24,24.45,2024-02-14 09:00:00
9827,1744,63,60,722.64,197.78,25.18,2024-02-14 10:00:00
9828,1943,100,3,553.4,187.97,12.46,2024-02-14 11:00:00
9829,3542,322,4,954.73,37.4,8.44,2024-02-14 12:00:00
9830,1447,243,93,800.17,121.47,20.53,2024-02-14 13:00:00
9831,3617,295,62,697.47,59.84,2.98,2024-02-14 14:00:00
9832,3895,412,64,926.25,39.69,8.06,2024-02-14 15:00:00
9833,1725,162,50,168.75,137.2,40.95,2024-02-14 16:00:00
9834,2273,417,92,382.2,157.45,21.93,2024-02-14 17:00:00
9835,4063,178,19,844.51,81.91,48.82,2024-02-14 18:00:00
9836,4282,444,43,110.57,12.75,0.32,2024-02-14 19:00:00
9837,72,328,92,936.09,80.9,46.04,2024-02-14 20:00:00
9838,4170,328,82,747.7,106.91,32.66,2024-02-14 21:00:00
9839,2201,252,14,444.94,178.75,31.19,2024-02-14 22:00:00
9840,2144,42,14,345.33,131.7,42.03,2024-02-14 23:00:00
9841,3758,242,54,156.13,142.39,31.38,2024-02-15 00:00:00
9842,3182,342,29,102.74,41.32,1.84,2024-02-15 01:00:00
9843,1482,91,3,429.36,144.33,45.28,2024-02-15 02:00:00
9844,2876,28,98,844.67,100.86,43.67,2024-02-15 03:00:00
9845,4861,459,73,536.53,164.26,26.05,2024-02-15 04:00:00
9846,4080,155,5,456.64,44.06,6.38,2024-02-15 05:00:00
9847,1097,119,93,325.85,103.46,41.09,2024-02-15 06:00:00
9848,4308,385,5,165.38,42.69,26.54,2024-02-15 07:00:00
9849,724,487,45,990.2,57.9,16.38,2024-02-15 08:00:00
9850,3240,220,64,35.48,166.61,49.67,2024-02-15 09:00:00
9851,2379,347,64,318.7,137.87,8.31,2024-02-15 10:00:00
9852,4847,264,43,771.69,145.97,8.31,2024-02-15 11:00:00
9853,3215,121,43,525.35,14.64,30.02,2024-02-15 12:00:00
9854,2872,46,51,320.72,146.02,13.42,2024-02-15 13:00:00
9855,4490,280,13,992.81,98.79,20.66,2024-02-15 14:00:00
9856,4608,115,90,622.98,92.37,12.1,2024-02-15 15:00:00
9857,4782,168,73,302.2,83.11,39.15,2024-02-15 16:00:00
9858,3920,435,68,849.47,170.51,13.8,2024-02-15 17:00:00
9859,1721,246,95,158.66,36.32,42.13,2024-02-15 18:00:00
9860,3400,484,69,468.94,163.01,36.82,2024-02-15 19:00:00
9861,1858,375,7,841.19,185.74,14.96,2024-02-15 20:00:00
9862,2766,280,92,983.82,34.48,39.97,2024-02-15 21:00:00
9863,2397,234,78,389.23,199.92,16.01,2024-02-15 22:00:00
9864,3765,22,88,146.73,198.12,20.39,2024-02-15 23:00:00
9865,4022,202,42,571.26,124.64,4.01,2024-02-16 00:00:00
9866,3887,68,5,944.55,54.44,28.48,2024-02-16 01:00:00
9867,2563,136,47,668.96,86.5,40.83,2024-02-16 02:00:00
9868,2447,231,48,606.14,34.91,31.19,2024-02-16 03:00:00
9869,3668,58,98,316.2,24.92,27.63,2024-02-16 04:00:00
9870,2262,15,92,610.28,141.1,44.91,2024-02-16 05:00:00
9871,3618,264,47,885.83,116.39,22.12,2024-02-16 06:00:00
9872,1313,477,8,381.77,113.15,49.79,2024-02-16 07:00:00
9873,1865,170,21,249.63,50.3,23.09,2024-02-16 08:00:00
9874,2306,423,88,486.15,47.75,32.2,2024-02-16 09:00:00
9875,1808,499,24,382.43,197.96,2.41,2024-02-16 10:00:00
9876,2742,291,13,475.23,126.13,34.96,2024-02-16 11:00:00
9877,3337,169,15,104.77,164.07,16.04,2024-02-16 12:00:00
9878,998,48,89,342.85,76.32,6.47,2024-02-16 13:00:00
9879,2320,462,53,828.28,168.89,7.49,2024-02-16 14:00:00
9880,3208,96,92,406.32,144.75,25.46,2024-02-16 15:00:00
9881,599,327,72,968.22,70.67,29.52,2024-02-16 16:00:00
9882,1084,44,31,711.76,143.82,35.19,2024-02-16 17:00:00
9883,3582,353,71,372.38,185.2,22.36,2024-02-16 18:00:00
9884,3087,240,51,259.15,43.53,43.25,2024-02-16 19:00:00
9885,2303,291,47,688.51,109.98,3.52,2024-02-16 20:00:00
9886,2785,283,39,309.42,193.36,6.16,2024-02-16 21:00:00
9887,722,449,81,927.62,164.46,11.47,2024-02-16 22:00:00
9888,1155,70,57,125.17,124.44,5.18,2024-02-16 23:00:00
9889,17,253,50,38.45,14.88,37.82,2024-02-17 00:00:00
9890,992,66,57,228.82,81.86,18.21,2024-02-17 01:00:00
9891,4974,327,35,610.55,130.5,30.25,2024-02-17 02:00:00
9892,2233,456,86,836.61,82.52,38.27,2024-02-17 03:00:00
9893,3463,447,7,178.43,199.42,27.41,2024-02-17 04:00:00
9894,1447,493,53,588.88,150.93,26.72,2024-02-17 05:00:00
9895,1466,477,10,152.71,38.23,22.57,2024-02-17 06:00:00
9896,3768,336,92,567.55,98.59,34.81,2024-02-17 07:00:00
9897,3628,285,39,28.0,77.41,26.53,2024-02-17 08:00:00
9898,3084,31,58,562.23,119.17,20.24,2024-02-17 09:00:00
9899,1544,448,93,526.56,89.87,30.93,2024-02-17 10:00:00
9900,80,214,35,52.42,48.34,48.08,2024-02-17 11:00:00
9901,3288,181,59,692.52,145.15,40.43,2024-02-17 12:00:00
9902,1272,202,22,576.53,22.23,22.41,2024-02-17 13:00:00
9903,1565,68,9,626.87,106.89,30.42,2024-02-17 14:00:00
9904,1714,25,100,534.48,62.72,19.63,2024-02-17 15:00:00
9905,1010,248,8,724.77,193.34,26.06,2024-02-17 16:00:00
9906,773,373,94,529.75,61.41,36.71,2024-02-17 17:00:00
9907,483,397,94,923.05,68.85,41.91,2024-02-17 18:00:00
9908,2393,337,58,944.07,141.71,3.15,2024-02-17 19:00:00
9909,3180,424,95,729.41,26.57,8.32,2024-02-17 20:00:00
9910,1582,456,22,912.64,65.6,29.06,2024-02-17 21:00:00
9911,2522,343,95,923.92,139.49,35.21,2024-02-17 22:00:00
9912,1106,391,40,269.38,7.12,33.07,2024-02-17 23:00:00
9913,3710,160,28,993.99,62.89,12.55,2024-02-18 00:00:00
9914,3362,280,46,274.76,2.64,32.76,2024-02-18 01:00:00
9915,4271,257,69,28.35,30.9,23.15,2024-02-18 02:00:00
9916,842,111,81,962.6,121.24,12.32,2024-02-18 03:00:00
9917,3535,47,52,231.48,91.89,44.24,2024-02-18 04:00:00
9918,1873,179,11,588.28,32.05,26.55,2024-02-18 05:00:00
9919,3506,36,22,970.96,16.53,43.14,2024-02-18 06:00:00
9920,3321,411,47,58.96,12.21,20.96,2024-02-18 07:00:00
9921,2729,198,89,276.62,17.99,31.68,2024-02-18 08:00:00
9922,955,42,13,612.74,20.12,40.87,2024-02-18 09:00:00
9923,1596,479,100,764.93,18.18,16.51,2024-02-18 10:00:00
9924,2289,332,45,809.29,11.96,42.89,2024-02-18 11:00:00
9925,4436,90,75,885.01,139.71,17.64,2024-02-18 12:00:00
9926,744,345,69,176.75,188.31,10.18,2024-02-18 13:00:00
9927,1495,68,78,376.34,171.34,37.03,2024-02-18 14:00:00
9928,3347,70,22,717.11,53.9,16.81,2024-02-18 15:00:00
9929,4111,110,67,718.16,41.65,47.67,2024-02-18 16:00:00
9930,1989,382,35,314.97,10.53,40.24,2024-02-18 17:00:00
9931,208,397,32,311.18,32.05,11.6,2024-02-18 18:00:00
9932,1084,409,38,327.44,113.99,49.33,2024-02-18 19:00:00
9933,2413,351,58,893.16,199.63,18.25,2024-02-18 20:00:00
9934,3312,22,40,910.42,171.95,27.94,2024-02-18 21:00:00
9935,4011,483,88,24.68,103.47,3.77,2024-02-18 22:00:00
9936,397,277,92,331.77,85.27,2.18,2024-02-18 23:00:00
9937,1958,399,21,398.12,30.42,14.85,2024-02-19 00:00:00
9938,4890,195,49,982.56,84.3,0.72,2024-02-19 01:00:00
9939,209,421,97,944.73,119.38,13.95,2024-02-19 02:00:00
9940,433,45,92,632.04,119.5,26.16,2024-02-19 03:00:00
9941,2657,410,39,55.35,111.95,34.58,2024-02-19 04:00:00
9942,2437,111,61,199.3,164.98,12.64,2024-02-19 05:00:00
9943,4679,209,100,439.86,102.51,20.43,2024-02-19 06:00:00
9944,4528,230,10,959.45,95.1,19.21,2024-02-19 07:00:00
9945,4447,439,40,103.76,61.85,16.45,2024-02-19 08:00:00
9946,134,178,58,793.44,36.87,19.49,2024-02-19 09:00:00
9947,639,419,89,199.28,1.28,24.46,2024-02-19 10:00:00
9948,1229,250,45,512.77,65.1,10.01,2024-02-19 11:00:00
9949,3370,425,17,769.3,126.98,23.28,2024-02-19 12:00:00
9950,4213,328,68,695.57,112.22,13.1,2024-02-19 13:00:00
9951,4020,372,10,777.99,106.57,3.27,2024-02-19 14:00:00
9952,1291,11,62,815.46,154.7,10.76,2024-02-19 15:00:00
9953,2197,252,89,312.69,47.34,46.71,2024-02-19 16:00:00
9954,1704,344,32,370.39,136.03,25.31,2024-02-19 17:00:00
9955,2227,235,72,817.59,121.83,49.13,2024-02-19 18:00:00
9956,2196,136,42,48.26,68.46,11.34,2024-02-19 19:00:00
9957,4561,254,45,519.31,44.49,14.67,2024-02-19 20:00:00
9958,976,54,76,921.2,112.98,32.06,2024-02-19 21:00:00
9959,1029,478,21,886.15,189.08,17.83,2024-02-19 22:00:00
9960,526,129,27,806.26,16.19,18.12,2024-02-19 23:00:00
9961,2328,226,30,31.33,190.64,42.21,2024-02-20 00:00:00
9962,2547,20,74,888.81,93.49,1.56,2024-02-20 01:00:00
9963,836,100,85,912.55,142.3,33.34,2024-02-20 02:00:00
9964,2484,290,1,667.03,160.84,44.03,2024-02-20 03:00:00
9965,2864,57,9,305.92,31.15,8.8,2024-02-20 04:00:00
9966,2735,226,3,495.03,9.95,20.23,2024-02-20 05:00:00
9967,1539,141,53,764.99,26.57,40.48,2024-02-20 06:00:00
9968,1911,125,42,814.9,68.85,26.8,2024-02-20 07:00:00
9969,4050,438,19,349.91,191.35,17.95,2024-02-20 08:00:00
9970,2643,309,6,332.81,9.51,31.33,2024-02-20 09:00:00
9971,1304,52,7,738.82,184.04,16.3,2024-02-20 10:00:00
9972,132,134,43,689.49,112.7,31.35,2024-02-20 11:00:00
9973,393,292,80,518.07,21.37,7.34,2024-02-20 12:00:00
9974,4577,153,36,426.06,31.4,11.35,2024-02-20 13:00:00
9975,3585,347,68,660.59,138.18,0.83,2024-02-20 14:00:00
9976,2676,186,82,42.11,122.08,9.31,2024-02-20 15:00:00
9977,2467,239,96,84.93,34.32,6.62,2024-02-20 16:00:00
9978,1226,183,96,577.36,180.96,29.95,2024-02-20 17:00:00
9979,2706,351,82,218.18,27.45,47.22,2024-02-20 18:00:00
9980,462,3,39,777.04,102.8,10.85,2024-02-20 19:00:00
9981,1802,284,43,774.64,106.13,6.55,2024-02-20 20:00:00
9982,3274,378,37,712.86,174.23,26.81,2024-02-20 21:00:00
9983,3986,196,28,904.57,5.41,9.14,2024-02-20 22:00:00
9984,152,465,50,149.43,28.15,27.13,2024-02-20 23:00:00
9985,2270,166,39,266.65,34.97,25.27,2024-02-21 00:00:00
9986,4175,290,2,259.78,13.51,1.07,2024-02-21 01:00:00
9987,1786,340,37,784.56,126.67,48.22,2024-02-21 02:00:00
9988,3461,141,66,526.13,46.69,10.15,2024-02-21 03:00:00
9989,1837,111,19,260.15,115.76,44.75,2024-02-21 04:00:00
9990,1398,261,69,145.06,156.74,19.22,2024-02-21 05:00:00
9991,1076,384,44,894.09,82.3,8.0,2024-02-21 06:00:00
9992,4507,188,13,695.21,154.0,5.43,2024-02-21 07:00:00
9993,2009,344,22,533.24,155.8,25.58,2024-02-21 08:00:00
9994,1494,371,7,965.82,53.42,18.16,2024-02-21 09:00:00
9995,1136,358,2,851.1,4.13,45.88,2024-02-21 10:00:00
9996,1549,273,62,186.34,21.55,10.15,2024-02-21 11:00:00
9997,785,185,78,513.05,164.88,36.21,2024-02-21 12:00:00
9998,1421,287,89,491.22,81.66,9.37,2024-02-21 13:00:00
9999,4839,92,90,845.84,167.98,43.6,2024-02-21 14:00:00
10000,2436,449,5,157.6,109.96,25.57,2024-02-21 15:00:00
10001,3482,194,20,457.27,40.28,41.58,2024-02-21 16:00:00
10002,3652,417,54,640.18,142.74,21.93,2024-02-21 17:00:00
10003,2064,360,76,945.8,112.08,8.84,2024-02-21 18:00:00
10004,2021,349,63,900.27,71.01,27.01,2024-02-21 19:00:00
10005,4758,388,36,538.51,18.46,13.7,2024-02-21 20:00:00
10006,2150,338,95,610.65,21.36,9.31,2024-02-21 21:00:00
10007,951,311,81,853.88,38.51,45.2,2024-02-21 22:00:00
10008,25,408,16,746.94,134.91,27.62,2024-02-21 23:00:00
10009,18,416,57,880.54,145.87,40.04,2024-02-22 00:00:00
10010,3826,329,64,896.97,126.55,38.82,2024-02-22 01:00:00
10011,570,47,10,834.26,68.12,0.15,2024-02-22 02:00:00
10012,1356,144,99,19.28,88.65,44.31,2024-02-22 03:00:00
10013,1593,149,97,317.82,142.2,38.69,2024-02-22 04:00:00
10014,831,350,99,409.48,132.31,13.51,2024-02-22 05:00:00
10015,3083,323,51,681.14,154.83,11.54,2024-02-22 06:00:00
10016,872,353,27,313.79,48.99,2.94,2024-02-22 07:00:00
10017,835,415,7,330.32,1.89,4.72,2024-02-22 08:00:00
10018,3313,120,91,406.2,54.02,9.81,2024-02-22 09:00:00
10019,4953,493,41,955.78,70.23,0.27,2024-02-22 10:00:00
10020,3117,398,76,442.79,192.14,15.86,2024-02-22 11:00:00
10021,970,134,97,149.27,44.33,46.12,2024-02-22 12:00:00
10022,593,197,13,16.29,165.45,27.81,2024-02-22 13:00:00
